fecha_solicitud,alcaldia,colonia,tipo_poblacion,grado_estudios,ocupacion,numero_de_dependientes,tipo_dependientes,es_jubilado,tiene_ingreso_extra,tiene_discapacidad,tiempo_buscando_empleo,temporal_fecha_solicitud,..anio_fecha_solicitud
2019-08-14,Álvaro Obregón,Torres de Potrero,Pob. Prioritaria Afectados Por El Sismo,Bachillerato,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-14,Gustavo A. Madero,Martín Carrera,Población General,Licenciatura,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",1,Padres,No,Sí,Ninguna,Más de 1 año,2019-08,2019
2019-08-14,Xochimilco,Caltongo,Población General,Bachillerato,"Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente",1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-14,Tláhuac,3 de Mayo,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-14,Miguel Hidalgo,Tacubaya,Población General,Bachillerato,Conductores de transporte terrestre con motor,1,Padres,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-14,Coyoacán,Pedregal de Santo Domingo,Población General,Técnica/comercial,Administradores y mercadólogos,1,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-14,Coyoacán,Ajusco,Población General,Licenciatura,"Investigadores y especialistas en ciencias biológicas, químicas y del medio ambiente",2,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-14,Iztapalapa,Constitución de 1917,Población General,Licenciatura,Encargados y supervisores de ventas de productos y de servicios financieros y de alquiler,2,Padres,No,No,Ninguna,6 meses a 1 año,2019-08,2019
2019-08-14,Iztapalapa,Escuadrón 201,Población General,Bachillerato,Conductores de transporte terrestre con motor,2,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-14,Coyoacán,Alianza Popular Revolucionaria,Población General,Licenciatura,Auxiliares en ciencias sociales y humanistas,1,Otros,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-14,Iztapalapa,Nueva Rosita,Población General,Bachillerato,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",1,Padres,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-14,Álvaro Obregón,Presidentes,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",2,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Tlalpan,San Juan Tepeximilpa,Población General,Secundaria,"Agentes, representantes de ventas y vendedores por catálogo",1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-15,Miguel Hidalgo,San Diego Ocoyoacac,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Venustiano Carranza,Moctezuma 2a Sección,Población General,Bachillerato,Administradores y mercadólogos,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Gustavo A. Madero,La Joya,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-15,Álvaro Obregón,Molino de Santo Domingo,Población General,Secundaria,Otro,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-15,Cuauhtémoc,Guerrero,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Tláhuac,Santa Cecilia,Población General,Bachillerato,Artistas interpretativos,1,Padres,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-15,Tláhuac,La Nopalera,Población General,Técnica/comercial,Otro,1,Otros,Sí,Sí,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Tláhuac,La Estación,Población General,Licenciatura,Otros especialistas en salud,1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-15,Gustavo A. Madero,Castillo Chico,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-08,2019
2019-08-15,Miguel Hidalgo,Escandón I Sección,Población General,Licenciatura,Directores y gerentes en servicios financieros y administrativos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Cuauhtémoc,Nonoalco Tlatelolco,Población General,Secundaria,Trabajadores domésticos,1,Otros,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Iztapalapa,Francisco Villa,Población General,Técnica/comercial,"Supervisores en procesos de ensamblado y montaje de herramientas, maquinaria, productos metálicos y electrónicos",2,Otros,No,No,Ninguna,6 meses a 1 año,2019-08,2019
2019-08-15,Álvaro Obregón,Lomas de La Era,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,2,Padres,No,No,Otra,3 a 6 meses,2019-08,2019
2019-08-15,Álvaro Obregón,Atlamaya,Población General,Secundaria,Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos,1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-15,Coyoacán,Culhuacán CTM Sección VI,Población General,Bachillerato,Conductores de transporte terrestre con motor,2,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-15,Gustavo A. Madero,Lindavista Vallejo I Sección,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",3,Otros,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-15,Miguel Hidalgo,Lomas de Sotelo,Población General,Técnica/comercial,"Agentes, representantes de ventas y vendedores por catálogo",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-15,Cuauhtémoc,Roma Norte,Población General,Licenciatura,"Otros trabajadores en actividades elementales y de apoyo, no clasificados anteriormente",2,Cónyuge Y Padres,No,No,Ninguna,Más de 1 año,2019-08,2019
2019-08-15,Gustavo A. Madero,San Juan de Aragón II Sección,Población General,Licenciatura,Ingenieros en comunicaciones y telecomunicaciones,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-08,2019
2019-08-16,Álvaro Obregón,Paraíso,Población General,Licenciatura,Otros especialistas en salud,2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Gustavo A. Madero,15 de Agosto,Población General,Licenciatura,"Cajeros, cobradores y pagadores",1,Otros,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-16,Coyoacán,San Francisco Culhuacán Barrio de La Magdalena,Población General,Licenciatura,Otro,0,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Venustiano Carranza,Arenal 4a Sección,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-16,Gustavo A. Madero,Loma La Palma,Población General,Bachillerato,Conductores de transporte terrestre con motor,1,Padres,No,No,Ninguna,3 a 6 meses,2019-08,2019
2019-08-16,Coyoacán,Pedregal de Santa Úrsula,Población General,Licenciatura,Otros especialistas en salud,1,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Cuauhtémoc,Asturias,Población General,Licenciatura,"Coordinadores y jefes de área en servicios de salud, enseñanza, sociales y jueces calificadores",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Álvaro Obregón,Tepopotla,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,1,Otros,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Tláhuac,La Asunción,Población General,Licenciatura,Investigadores y especialistas en sistemas computacionales,3,Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Tláhuac,San José,Población General,Licenciatura,Profesores de nivel básico,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Cuauhtémoc,Centro (Área 7),Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Tlalpan,Pedregal de San Nicolás 1A Sección,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Otros,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Álvaro Obregón,Puerta Grande,Población General,Licenciatura,Profesores de nivel medio y superior,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-08,2019
2019-08-16,Gustavo A. Madero,La Joya,Población General,Licenciatura,"Funcionarios, legisladores y autoridades gubernamentales",2,Padres,No,Sí,Ninguna,0 a 3 meses,2019-08,2019
